time	V(voa)	V(vosc)
1.732618881115561e-03	-2.864483e+00	-1.912770e+00
1.734734317446825e-03	-2.747686e+00	-1.447894e+00
1.735368944200339e-03	-2.622073e+00	-1.306482e+00
1.735590853374591e-03	-2.530720e+00	-1.255680e+00
1.736086352342129e-03	-2.291304e+00	-1.135689e+00
1.736804280882136e-03	-1.916051e+00	-9.454576e-01
1.737252184923405e-03	-1.663086e+00	-8.168066e-01
1.737971341395374e-03	-1.226600e+00	-5.946509e-01
1.738791497568462e-03	-6.824654e-01	-3.171373e-01
1.740016238566854e-03	2.221766e-01	1.295105e-01
1.740106009067398e-03	2.931672e-01	1.641895e-01
1.740285550068486e-03	4.362863e-01	2.366048e-01
1.740644632070661e-03	7.296123e-01	3.854138e-01
1.741254563120601e-03	1.249473e+00	6.512691e-01
1.742474425220481e-03	2.369092e+00	1.210400e+00
1.742789985291976e-03	2.669768e+00	1.361221e+00
1.742942977937351e-03	2.743663e+00	1.436119e+00
1.743082795204604e-03	2.766641e+00	1.504275e+00
1.743285949462144e-03	2.794534e+00	1.601465e+00
1.743499028427303e-03	2.819255e+00	1.700832e+00
1.743747863302283e-03	2.843911e+00	1.813312e+00
1.744245533052244e-03	2.888420e+00	2.026060e+00
1.745087245354778e-03	2.951566e+00	2.356965e+00
1.746005329940482e-03	3.009520e+00	2.672806e+00
1.747352312815111e-03	3.077411e+00	3.052998e+00
1.748869611885509e-03	3.133278e+00	3.401174e+00
1.749095510580191e-03	3.139562e+00	3.442651e+00
1.749547307969553e-03	3.151377e+00	3.508642e+00
1.750450902748279e-03	3.170085e+00	3.606809e+00
1.752258092305729e-03	3.189410e+00	3.700299e+00
1.754524432906041e-03	3.183634e+00	3.659024e+00
1.757104416601585e-03	3.143603e+00	3.424898e+00
1.759903240437486e-03	3.069282e+00	3.026810e+00
1.760269451374986e-03	3.057398e+00	2.962740e+00
1.761001873249986e-03	3.032884e+00	2.819713e+00
1.762466716999986e-03	2.980037e+00	2.517877e+00
1.765396404499986e-03	2.859964e+00	1.887620e+00
1.766617460784417e-03	2.799669e+00	1.619131e+00
1.767287921040748e-03	2.757221e+00	1.470624e+00
1.767675062452612e-03	2.718861e+00	1.384889e+00
1.767877851833790e-03	2.681432e+00	1.339770e+00
1.768016503833390e-03	2.638555e+00	1.308540e+00
1.768287479414478e-03	2.521220e+00	1.246129e+00
1.768888865631463e-03	2.228853e+00	1.096984e+00
1.769496966440094e-03	1.906741e+00	9.296562e-01
1.770713168057357e-03	1.182184e+00	5.695457e-01
1.770884897523166e-03	1.070126e+00	5.149530e-01
1.771228356454783e-03	8.416651e-01	3.982292e-01
1.771915274318018e-03	3.586605e-01	1.501328e-01
1.773082335734942e-03	-5.417296e-01	-2.964630e-01
1.773203680367470e-03	-6.416476e-01	-3.454221e-01
1.773446369632527e-03	-8.436413e-01	-4.478095e-01
1.773931748162640e-03	-1.260519e+00	-6.604084e-01
1.774902505222865e-03	-2.145071e+00	-1.104697e+00
1.775393441146252e-03	-2.616699e+00	-1.338462e+00
1.775577334683781e-03	-2.735808e+00	-1.428295e+00
1.775706698819841e-03	-2.762437e+00	-1.491554e+00
1.775930127966320e-03	-2.793758e+00	-1.598932e+00
1.776109694619388e-03	-2.814331e+00	-1.682982e+00
1.776414931412797e-03	-2.845640e+00	-1.821689e+00
1.776832999792691e-03	-2.882487e+00	-2.003499e+00
1.777362705237812e-03	-2.923409e+00	-2.218890e+00
1.778158802204430e-03	-2.976444e+00	-2.514290e+00
1.778989632162738e-03	-3.023692e+00	-2.785044e+00
1.780136260078069e-03	-3.076825e+00	-3.097289e+00
1.781361429562405e-03	-3.120053e+00	-3.376168e+00
1.781542372299543e-03	-3.125141e+00	-3.410483e+00
1.781904257773818e-03	-3.134834e+00	-3.468045e+00
1.782628028722369e-03	-3.151074e+00	-3.560810e+00
1.784075570619470e-03	-3.171913e+00	-3.672128e+00
1.786250238324597e-03	-3.177608e+00	-3.698656e+00
1.788449504480943e-03	-3.156713e+00	-3.575171e+00
1.790590659329520e-03	-3.115059e+00	-3.343714e+00
1.790947430849239e-03	-3.106103e+00	-3.293669e+00
1.791103518389116e-03	-3.102121e+00	-3.269309e+00
1.791192711269046e-03	-3.099815e+00	-3.255219e+00
1.791195861062561e-03	-3.099733e+00	-3.254720e+00
1.791297795782599e-03	-3.097063e+00	-3.238372e+00
1.791399730502638e-03	-3.094358e+00	-3.221801e+00
1.791501665222676e-03	-3.091620e+00	-3.205005e+00
1.791603599942715e-03	-3.088848e+00	-3.187986e+00
1.791705534662753e-03	-3.086042e+00	-3.170743e+00
1.791807469382791e-03	-3.083202e+00	-3.153277e+00
1.791909404102830e-03	-3.080328e+00	-3.135586e+00
1.792622947142268e-03	-3.059346e+00	-3.006710e+00
1.794050033221145e-03	-3.013260e+00	-2.729043e+00
1.796431588598927e-03	-2.926105e+00	-2.233737e+00
1.798585722629838e-03	-2.833743e+00	-1.767229e+00
1.799590661199533e-03	-2.779768e+00	-1.546230e+00
1.800086654532365e-03	-2.743005e+00	-1.436993e+00
1.800376364755061e-03	-2.707334e+00	-1.373105e+00
1.800525365814205e-03	-2.675296e+00	-1.340026e+00
1.800669598863273e-03	-2.626988e+00	-1.307587e+00
1.800948316833985e-03	-2.503808e+00	-1.243311e+00
1.801290010414891e-03	-2.340562e+00	-1.160337e+00
1.801678538255743e-03	-2.144715e+00	-1.059560e+00
1.802455593937448e-03	-1.720476e+00	-8.390610e-01
1.803807632011864e-03	-8.777683e-01	-3.911790e-01
1.806511708160695e-03	1.208338e+00	6.293309e-01
1.806717050798737e-03	1.390099e+00	7.157076e-01
1.807127736074819e-03	1.759664e+00	9.038160e-01
1.807949106626984e-03	2.534132e+00	1.291453e+00
1.808170999996342e-03	2.716918e+00	1.398813e+00
1.808299118848178e-03	2.754177e+00	1.461465e+00
1.808526717915636e-03	2.787537e+00	1.571267e+00
1.808636321732563e-03	2.799851e+00	1.623105e+00
1.808808009323551e-03	2.819815e+00	1.702968e+00
1.809013812280031e-03	2.840027e+00	1.796219e+00
1.809425418192992e-03	2.877913e+00	1.974814e+00
1.810049909411658e-03	2.927040e+00	2.226434e+00
1.811070272664851e-03	2.995247e+00	2.591874e+00
1.812292439703243e-03	3.060522e+00	2.958283e+00
1.813768559612863e-03	3.120085e+00	3.323524e+00
1.813985479468041e-03	3.126848e+00	3.367661e+00
1.814419319178396e-03	3.139722e+00	3.439897e+00
1.815286998599107e-03	3.160786e+00	3.552348e+00
1.817022357440528e-03	3.185619e+00	3.671923e+00
1.819656655785483e-03	3.184924e+00	3.657294e+00
1.822235836838833e-03	3.147051e+00	3.480934e+00
1.822580257616850e-03	3.139350e+00	3.441304e+00
1.823269099172886e-03	3.123009e+00	3.345009e+00
1.823441309561894e-03	3.118586e+00	3.319564e+00
1.823785730339912e-03	3.109525e+00	3.265444e+00
1.824474571895947e-03	3.090187e+00	3.152853e+00
1.824646782284956e-03	3.085066e+00	3.123486e+00
1.824991203062974e-03	3.074635e+00	3.062137e+00
1.825680044619009e-03	3.052741e+00	2.933531e+00
1.827057727731080e-03	3.005290e+00	2.658473e+00
1.829813093955222e-03	2.897926e+00	2.075342e+00
1.832192131211369e-03	2.783184e+00	1.555531e+00
1.832981164559872e-03	2.716204e+00	1.380877e+00
1.833320278778187e-03	2.632718e+00	1.304946e+00
1.833521398545839e-03	2.547188e+00	1.258915e+00
1.833858117097735e-03	2.388028e+00	1.178720e+00
1.834194835649631e-03	2.220754e+00	1.093985e+00
1.834531554201527e-03	2.045366e+00	1.004709e+00
1.834868272753423e-03	1.861865e+00	9.108928e-01
1.835204991305320e-03	1.670250e+00	8.125358e-01
1.835541709857216e-03	1.470521e+00	7.096382e-01
1.835878428409112e-03	1.262679e+00	6.022000e-01
1.837249200614659e-03	3.299369e-01	1.423700e-01
1.837304442592982e-03	2.893256e-01	1.226453e-01
1.837414926549628e-03	2.076716e-01	8.141001e-02
1.837635894462919e-03	4.167289e-02	-1.854163e-03
1.837654877513685e-03	2.722976e-02	-9.076487e-03
1.837692843615217e-03	-1.708817e-03	-2.362205e-02
1.837701063954164e-03	-7.989813e-03	-2.677795e-02
1.837709284293112e-03	-1.427555e-02	-2.993646e-02
1.837717504632060e-03	-2.056602e-02	-3.309758e-02
1.837725724971007e-03	-2.686123e-02	-3.626131e-02
1.837733945309955e-03	-3.316117e-02	-3.942765e-02
1.837742165648903e-03	-3.946586e-02	-4.259660e-02
1.837750385987851e-03	-4.577528e-02	-4.576816e-02
1.837783606326691e-03	-7.132445e-02	-5.861672e-02
1.837897504631286e-03	-1.595397e-01	-1.030554e-01
1.838049369037412e-03	-2.786477e-01	-1.632367e-01
1.838353097849665e-03	-5.219570e-01	-2.867770e-01
1.838960555474170e-03	-1.028861e+00	-5.464420e-01
1.840175470723181e-03	-2.122534e+00	-1.094862e+00
1.840706232407158e-03	-2.631464e+00	-1.346201e+00
1.840915055990760e-03	-2.746245e+00	-1.447932e+00
1.841103403951435e-03	-2.776977e+00	-1.539433e+00
1.841232995802277e-03	-2.794425e+00	-1.601465e+00
1.841372445178128e-03	-2.810451e+00	-1.666888e+00
1.841651343929831e-03	-2.839702e+00	-1.793958e+00
1.842114494617526e-03	-2.881110e+00	-1.996329e+00
1.842603788672554e-03	-2.919236e+00	-2.196366e+00
1.843413747807179e-03	-2.973715e+00	-2.498104e+00
1.844280269559900e-03	-3.023215e+00	-2.782559e+00
1.845348970341392e-03	-3.073177e+00	-3.075613e+00
1.846637910328771e-03	-3.119253e+00	-3.371247e+00
1.846809569375985e-03	-3.124117e+00	-3.404193e+00
1.847152887470414e-03	-3.133418e+00	-3.459542e+00
1.847839523659272e-03	-3.149177e+00	-3.550024e+00
1.849212796036988e-03	-3.170125e+00	-3.661718e+00
1.851420363423273e-03	-3.177852e+00	-3.700846e+00
1.853517554982152e-03	-3.159762e+00	-3.596956e+00
1.855533002621792e-03	-3.122952e+00	-3.392365e+00
1.855899213559292e-03	-3.114214e+00	-3.342703e+00
1.856631635434292e-03	-3.095764e+00	-3.229709e+00
1.856814740903042e-03	-3.090811e+00	-3.200092e+00
1.857180951840542e-03	-3.080681e+00	-3.137667e+00
1.857913373715542e-03	-3.059192e+00	-3.005606e+00
1.859378217465542e-03	-3.011874e+00	-2.720834e+00
1.861721243110746e-03	-2.926092e+00	-2.233802e+00
1.863878356629130e-03	-2.833667e+00	-1.766871e+00
1.864881627140055e-03	-2.779814e+00	-1.546394e+00
1.865376299927531e-03	-2.743230e+00	-1.437519e+00
1.865667205797865e-03	-2.707563e+00	-1.373411e+00
1.865816299999247e-03	-2.675671e+00	-1.340335e+00
1.865960399262467e-03	-2.627600e+00	-1.307949e+00
1.866238295172329e-03	-2.504996e+00	-1.243920e+00
1.866579309386571e-03	-2.342237e+00	-1.161197e+00
1.866965647446395e-03	-2.147718e+00	-1.061112e+00
1.867738323566042e-03	-1.726521e+00	-8.427265e-01
1.869011272539410e-03	-9.381124e-01	-4.253040e-01
1.871557170486147e-03	9.941949e-01	5.206453e-01
1.871731515421028e-03	1.144985e+00	5.924395e-01
1.872080205290790e-03	1.450958e+00	7.479514e-01
1.872777585030315e-03	2.088990e+00	1.068434e+00
1.873130999742640e-03	2.425311e+00	1.235900e+00
1.873344403579135e-03	2.631361e+00	1.339544e+00
1.873447286999871e-03	2.711840e+00	1.390050e+00
1.873513218238736e-03	2.736504e+00	1.422470e+00
1.873710502896384e-03	2.771652e+00	1.518460e+00
1.873846331780350e-03	2.790230e+00	1.583136e+00
1.874117989548282e-03	2.821100e+00	1.709290e+00
1.874538990161558e-03	2.861926e+00	1.895312e+00
1.875380991388110e-03	2.929886e+00	2.240703e+00
1.876165993856524e-03	2.982990e+00	2.526115e+00
1.877533220869944e-03	3.058096e+00	2.963817e+00
1.877713521454938e-03	3.066405e+00	3.014875e+00
1.878074122624926e-03	3.082348e+00	3.104550e+00
1.878795324964903e-03	3.110560e+00	3.259753e+00
1.880237729644857e-03	3.153269e+00	3.489018e+00
1.882381407943340e-03	3.186382e+00	3.674752e+00
1.884532513908581e-03	3.187861e+00	3.687598e+00
1.886904910293044e-03	3.159031e+00	3.553176e+00
1.887198025879684e-03	3.153308e+00	3.524158e+00
1.887784257052964e-03	3.141126e+00	3.448806e+00
1.888956719399523e-03	3.112683e+00	3.272805e+00
1.891301644092641e-03	3.042260e+00	2.872599e+00
1.891667855030141e-03	3.029635e+00	2.803527e+00
1.892400276905141e-03	3.003697e+00	2.654537e+00
1.893865120655141e-03	2.948301e+00	2.344864e+00
1.896794808155141e-03	2.820949e+00	1.707780e+00
1.897708198040070e-03	2.768957e+00	1.506718e+00
1.898219151429695e-03	2.724086e+00	1.393701e+00
1.898489404810855e-03	2.673949e+00	1.333631e+00
1.898636321387023e-03	2.625241e+00	1.300503e+00
1.898928510248441e-03	2.495020e+00	1.232864e+00
1.899558480707419e-03	2.186027e+00	1.075927e+00
1.899973713150189e-03	1.966720e+00	9.639461e-01
1.900676046658258e-03	1.567554e+00	7.587261e-01
1.901751023708782e-03	8.870008e-01	4.215641e-01
1.901901240391931e-03	7.843497e-01	3.713180e-01
1.902201673758229e-03	5.756979e-01	2.650033e-01
1.902802540490824e-03	1.384124e-01	4.660420e-02
1.902839045669534e-03	1.109382e-01	3.299066e-02
1.902930308616311e-03	4.193165e-02	-1.685333e-03
1.902975940089699e-03	7.200663e-03	-1.914024e-02
1.902994192679054e-03	-6.733479e-03	-2.614948e-02
1.903030697857764e-03	-3.467554e-02	-4.021306e-02
1.903103708215185e-03	-9.085480e-02	-6.844109e-02
1.903231476340672e-03	-1.901271e-01	-1.184204e-01
1.903377497055513e-03	-3.050405e-01	-1.764685e-01
1.903669538485197e-03	-5.395749e-01	-2.955019e-01
1.904253621344564e-03	-1.027395e+00	-5.452054e-01
1.905421787063297e-03	-2.076919e+00	-1.071769e+00
1.905955200867286e-03	-2.587777e+00	-1.323844e+00
1.906161987708069e-03	-2.732895e+00	-1.424665e+00
1.906290213334082e-03	-2.761403e+00	-1.487331e+00
1.906537405154886e-03	-2.795776e+00	-1.606077e+00
1.906691364335274e-03	-2.813023e+00	-1.678204e+00
1.906946658029519e-03	-2.839851e+00	-1.794863e+00
1.907276975114445e-03	-2.869856e+00	-1.939892e+00
1.907852149169691e-03	-2.915881e+00	-2.178676e+00
1.908428860220239e-03	-2.955835e+00	-2.398763e+00
1.909374034283661e-03	-3.012544e+00	-2.719667e+00
1.910342379620876e-03	-3.060177e+00	-2.999330e+00
1.911616366396211e-03	-3.109376e+00	-3.310286e+00
1.911782431793398e-03	-3.114495e+00	-3.344819e+00
1.912114562587772e-03	-3.124404e+00	-3.403754e+00
1.912778824176521e-03	-3.141482e+00	-3.502326e+00
1.914107347354017e-03	-3.165421e+00	-3.633774e+00
1.916182581357549e-03	-3.178693e+00	-3.705816e+00
1.918350278896148e-03	-3.165669e+00	-3.628207e+00
1.920591251128569e-03	-3.128248e+00	-3.426115e+00
1.920855152465274e-03	-3.122276e+00	-3.392835e+00
1.921382955138685e-03	-3.109802e+00	-3.316001e+00
1.921514905807037e-03	-3.106495e+00	-3.296021e+00
1.921778807143743e-03	-3.099756e+00	-3.254761e+00
1.921861276311463e-03	-3.097594e+00	-3.241644e+00
1.921960239312727e-03	-3.094977e+00	-3.225634e+00
1.922092189981080e-03	-3.091438e+00	-3.203945e+00
1.922356091317785e-03	-3.084189e+00	-3.159446e+00
1.922883893991196e-03	-3.069040e+00	-3.066364e+00
1.923939499338017e-03	-3.036354e+00	-2.866922e+00
1.926050710031659e-03	-2.962945e+00	-2.438390e+00
1.928270918976082e-03	-2.874723e+00	-1.963611e+00
1.930745997658380e-03	-2.735692e+00	-1.420113e+00
1.931316279409166e-03	-2.599318e+00	-1.292548e+00
1.931560955177483e-03	-2.490825e+00	-1.236127e+00
1.932173968169582e-03	-2.189871e+00	-1.083992e+00
1.932611436310427e-03	-1.959200e+00	-9.670705e-01
1.933055303447336e-03	-1.711171e+00	-8.412327e-01
1.933718739831525e-03	-1.313670e+00	-6.387562e-01
1.934564008167083e-03	-7.607235e-01	-3.573356e-01
1.935639950328999e-03	1.937612e-02	4.148898e-02
1.937159983160556e-03	1.266210e+00	6.568949e-01
1.937405626562404e-03	1.485766e+00	7.640007e-01
1.938152254459702e-03	2.172849e+00	1.109517e+00
1.938662936646907e-03	2.660448e+00	1.356082e+00
1.938790448707838e-03	2.734228e+00	1.418367e+00
1.938905752419204e-03	2.757210e+00	1.474791e+00
1.939080518027655e-03	2.783482e+00	1.559061e+00
1.939261352346788e-03	2.805715e+00	1.644068e+00
1.939623020985056e-03	2.843210e+00	1.808677e+00
1.940110157451868e-03	2.886718e+00	2.017955e+00
1.940958366811688e-03	2.950735e+00	2.352657e+00
1.941817959563924e-03	3.005306e+00	2.650009e+00
1.943195163509501e-03	3.075618e+00	3.041967e+00
1.944695679025682e-03	3.131436e+00	3.390621e+00
1.944920686504568e-03	3.137849e+00	3.432530e+00
1.945370701462342e-03	3.149837e+00	3.499535e+00
1.946270731377888e-03	3.168909e+00	3.599872e+00
1.948070791208980e-03	3.189017e+00	3.697170e+00
1.950382624914458e-03	3.183827e+00	3.658965e+00
1.952966148536828e-03	3.144041e+00	3.427393e+00
1.955756658492928e-03	3.070191e+00	3.032066e+00
1.956122869430428e-03	3.058338e+00	2.968158e+00
1.956855291305428e-03	3.033883e+00	2.825402e+00
1.958320135055428e-03	2.981142e+00	2.523952e+00
1.961249822555428e-03	2.861312e+00	1.894100e+00
1.962491267655509e-03	2.800181e+00	1.621188e+00
1.963167010188675e-03	2.757530e+00	1.471519e+00
1.963556545715158e-03	2.719090e+00	1.385259e+00
1.963761053658801e-03	2.681415e+00	1.339761e+00
1.963899745325939e-03	2.638531e+00	1.308524e+00
1.964171026037773e-03	2.521051e+00	1.246045e+00
1.964771118343330e-03	2.229341e+00	1.097237e+00
1.965378096113960e-03	1.907906e+00	9.302685e-01
1.966592051655220e-03	1.185004e+00	5.709580e-01
1.966764539387997e-03	1.072501e+00	5.161450e-01
1.967109514853551e-03	8.431124e-01	3.989386e-01
1.967799465784659e-03	3.580233e-01	1.497739e-01
1.968967600006470e-03	-5.432869e-01	-2.972482e-01
1.969089121638676e-03	-6.433663e-01	-3.462855e-01
1.969332164903086e-03	-8.456891e-01	-4.488407e-01
1.969818251431907e-03	-1.263261e+00	-6.617973e-01
1.970790424489549e-03	-2.149343e+00	-1.106853e+00
1.971282066550113e-03	-2.621644e+00	-1.340990e+00
1.971447779923201e-03	-2.732205e+00	-1.421984e+00
1.971566122490317e-03	-2.758484e+00	-1.479926e+00
1.971783228523317e-03	-2.790004e+00	-1.584595e+00
1.971944717230383e-03	-2.808939e+00	-1.660571e+00
1.972213580290954e-03	-2.837424e+00	-1.783860e+00
1.972573122219461e-03	-2.870391e+00	-1.942032e+00
1.973152774829902e-03	-2.916601e+00	-2.182753e+00
1.973735794560350e-03	-2.956990e+00	-2.404732e+00
1.974714179748616e-03	-3.015276e+00	-2.735677e+00
1.975665782563066e-03	-3.061776e+00	-3.022593e+00
1.975828319826697e-03	-3.068751e+00	-3.066204e+00
1.976153394353961e-03	-3.082094e+00	-3.146890e+00
1.976234662985776e-03	-3.085245e+00	-3.166314e+00
1.976397200249408e-03	-3.091424e+00	-3.203892e+00
1.976519103197131e-03	-3.095891e+00	-3.231206e+00
1.976580054670993e-03	-3.098077e+00	-3.244532e+00
1.976661323302809e-03	-3.100940e+00	-3.262058e+00
1.976681640460763e-03	-3.101645e+00	-3.266390e+00
1.976722274776670e-03	-3.103048e+00	-3.274941e+00
1.976803543408486e-03	-3.105809e+00	-3.291736e+00
1.976966080672118e-03	-3.111157e+00	-3.324077e+00
1.977291155199381e-03	-3.121168e+00	-3.383841e+00
1.977941304253907e-03	-3.138537e+00	-3.484303e+00
1.979241602362959e-03	-3.163370e+00	-3.621262e+00
1.981305696562801e-03	-3.178747e+00	-3.707316e+00
1.983387500100572e-03	-3.168570e+00	-3.644896e+00
1.985795041533787e-03	-3.130305e+00	-3.438444e+00
1.986061704478361e-03	-3.124357e+00	-3.405692e+00
1.986595030367509e-03	-3.111914e+00	-3.326633e+00
1.987661682145804e-03	-3.084044e+00	-3.157619e+00
1.987928345090378e-03	-3.076387e+00	-3.112396e+00
1.988461670979526e-03	-3.060629e+00	-3.015850e+00
1.989528322757821e-03	-3.026763e+00	-2.810508e+00
1.991661626314412e-03	-2.951112e+00	-2.372399e+00
1.993780586837166e-03	-2.865331e+00	-1.916977e+00
1.995961464033978e-03	-2.743454e+00	-1.437415e+00
1.996593640619662e-03	-2.604466e+00	-1.296142e+00
1.996831300200637e-03	-2.502092e+00	-1.241438e+00
1.997357943496602e-03	-2.245240e+00	-1.112316e+00
1.997729058342418e-03	-2.053364e+00	-1.014926e+00
1.998126096994803e-03	-1.837215e+00	-9.054494e-01
1.998659569363597e-03	-1.528740e+00	-7.484418e-01
1.999414468122686e-03	-1.056939e+00	-5.083907e-01
2.000324633840858e-03	-4.323355e-01	-1.893943e-01
2.001662661381911e-03	5.965487e-01	3.189048e-01
2.001833225084126e-03	7.382828e-01	3.881214e-01
2.002174352488554e-03	1.025950e+00	5.344074e-01
2.002856607297411e-03	1.626606e+00	8.404891e-01
2.003923253445472e-03	2.629941e+00	1.340702e+00
2.004207715541148e-03	2.759769e+00	1.477500e+00
2.004466694639367e-03	2.794501e+00	1.601924e+00
2.004642288860652e-03	2.815569e+00	1.684438e+00
2.004835378763028e-03	2.834829e+00	1.772576e+00
2.005221558567781e-03	2.871233e+00	1.942806e+00
2.005622992191846e-03	2.904150e+00	2.109959e+00
2.006425859439976e-03	2.962558e+00	2.416288e+00
2.007375745430920e-03	3.020139e+00	2.733321e+00
2.008737685561213e-03	3.086357e+00	3.126462e+00
2.008945496077781e-03	3.094538e+00	3.178881e+00
2.009101353965206e-03	3.100614e+00	3.214158e+00
2.009309164481774e-03	3.108384e+00	3.258832e+00
2.009724785514909e-03	3.122759e+00	3.343703e+00
2.009828690773193e-03	3.126068e+00	3.363658e+00
2.010036501289761e-03	3.132497e+00	3.400681e+00
2.010452122322896e-03	3.144251e+00	3.467091e+00
2.011283364389166e-03	3.163505e+00	3.569999e+00
2.012945848521708e-03	3.186255e+00	3.680268e+00
2.015419746793787e-03	3.185973e+00	3.665567e+00
2.018067422996544e-03	3.148165e+00	3.487533e+00
2.018400967649587e-03	3.140778e+00	3.449799e+00
2.019068056955673e-03	3.125119e+00	3.353719e+00
2.020402235567844e-03	3.088983e+00	3.144061e+00
2.020735780220887e-03	3.078855e+00	3.086972e+00
2.021402869526973e-03	3.057924e+00	2.963476e+00
2.022737048139144e-03	3.012547e+00	2.699460e+00
2.025405405363488e-03	2.910013e+00	2.137271e+00
2.028335092863488e-03	2.766411e+00	1.497575e+00
2.029146799965349e-03	2.647496e+00	1.316704e+00
2.029435705224256e-03	2.535191e+00	1.250366e+00
2.030026463484292e-03	2.245031e+00	1.106542e+00
2.030781440601127e-03	1.843279e+00	9.033018e-01
2.031202545236475e-03	1.601424e+00	7.805930e-01
2.031734810538965e-03	1.277136e+00	6.160429e-01
2.032439786572732e-03	8.158502e-01	3.811074e-01
2.033410825557108e-03	1.204130e-01	2.614054e-02
2.034713040357241e-03	-9.209653e-01	-4.887162e-01
2.034940958783991e-03	-1.117950e+00	-5.851621e-01
2.035396795637491e-03	-1.519381e+00	-7.898900e-01
2.036308469344492e-03	-2.366505e+00	-1.213721e+00
2.036556376366543e-03	-2.606363e+00	-1.332744e+00
2.036684404932577e-03	-2.710950e+00	-1.395594e+00
2.036759171667560e-03	-2.739571e+00	-1.432388e+00
2.036966243029233e-03	-2.775135e+00	-1.533178e+00
2.037105869153710e-03	-2.793971e+00	-1.599661e+00
2.037359276134023e-03	-2.822486e+00	-1.717220e+00
2.037822828221410e-03	-2.866928e+00	-1.923558e+00
2.038357294788652e-03	-2.910043e+00	-2.148306e+00
2.038901486133641e-03	-2.948728e+00	-2.359085e+00
2.039762938161876e-03	-3.001752e+00	-2.658628e+00
2.040700666258447e-03	-3.050098e+00	-2.952363e+00
2.040857913766028e-03	-3.057177e+00	-2.996686e+00
2.041172408781190e-03	-3.070879e+00	-3.076901e+00
2.041801398811514e-03	-3.095478e+00	-3.218707e+00
2.043059378872163e-03	-3.134187e+00	-3.463589e+00
2.043260618233128e-03	-3.138984e+00	-3.496398e+00
2.043663096955057e-03	-3.147933e+00	-3.549242e+00
2.044468054398916e-03	-3.162139e+00	-3.628391e+00
2.046077969286633e-03	-3.177044e+00	-3.699308e+00
2.048538281163218e-03	-3.169745e+00	-3.643060e+00
2.050990671144088e-03	-3.132108e+00	-3.449420e+00
2.051261045519814e-03	-3.126174e+00	-3.416920e+00
2.051801794271267e-03	-3.113740e+00	-3.337754e+00
2.052883291774171e-03	-3.085776e+00	-3.168072e+00
2.053153666149898e-03	-3.078070e+00	-3.122561e+00
2.053694414901350e-03	-3.062197e+00	-3.025191e+00
2.054775912404255e-03	-3.028020e+00	-2.817716e+00
2.056938907410065e-03	-2.951490e+00	-2.374338e+00
2.059067777401008e-03	-2.865378e+00	-1.916891e+00
2.061495896028445e-03	-2.713980e+00	-1.382303e+00
2.061997416416500e-03	-2.560236e+00	-1.269197e+00
2.062298358207691e-03	-2.414114e+00	-1.198739e+00
2.062524446566362e-03	-2.305081e+00	-1.143436e+00
2.062750534925034e-03	-2.192134e+00	-1.085971e+00
2.062976623283705e-03	-2.075273e+00	-1.026345e+00
2.063202711642376e-03	-1.954498e+00	-9.645574e-01
2.063428800001048e-03	-1.829809e+00	-9.006087e-01
2.063654888359719e-03	-1.701207e+00	-8.344986e-01
2.063880976718390e-03	-1.568690e+00	-7.662271e-01
2.065026767714884e-03	-8.418931e-01	-4.048240e-01
2.065174759252997e-03	-7.401937e-01	-3.551461e-01
2.065470742329223e-03	-5.335739e-01	-2.498978e-01
2.066062708481675e-03	-1.009413e-01	-2.895333e-02
2.066988350474312e-03	6.273390e-01	3.335828e-01
2.067148656384933e-03	7.608114e-01	3.993935e-01
2.067469268206175e-03	1.031513e+00	5.369523e-01
2.068110491848659e-03	1.595296e+00	8.202756e-01
2.068453353423090e-03	1.908893e+00	9.778826e-01
2.069139076571952e-03	2.560442e+00	1.304298e+00
2.069325597436661e-03	2.714136e+00	1.394936e+00
2.069436997451191e-03	2.749424e+00	1.449551e+00
2.069635894297791e-03	2.780448e+00	1.545963e+00
2.069731930014063e-03	2.791902e+00	1.591714e+00
2.069893808850182e-03	2.811519e+00	1.667679e+00
2.070091643875804e-03	2.831791e+00	1.758270e+00
2.070487313927047e-03	2.869246e+00	1.931542e+00
2.071205260656282e-03	2.926685e+00	2.224339e+00
2.072092341610239e-03	2.986831e+00	2.546261e+00
2.073378370867937e-03	3.057142e+00	2.958817e+00
2.073559833901685e-03	3.065608e+00	3.010256e+00
2.073922759969181e-03	3.081740e+00	3.103858e+00
2.074013491486055e-03	3.085537e+00	3.126327e+00
2.074194954519803e-03	3.092974e+00	3.168959e+00
2.074557880587299e-03	3.106929e+00	3.248076e+00
2.075283732722290e-03	3.131296e+00	3.392687e+00
2.075465195756038e-03	3.136531e+00	3.425025e+00
2.075828121823534e-03	3.146443e+00	3.481060e+00
2.076553973958525e-03	3.163039e+00	3.570848e+00
2.078005678228508e-03	3.184156e+00	3.672596e+00
2.080476750095982e-03	3.187431e+00	3.672086e+00
2.083183459061444e-03	3.151545e+00	3.470543e+00
2.085737885502998e-03	3.088236e+00	3.136910e+00
2.086104096440498e-03	3.077017e+00	3.076201e+00
2.086836518315498e-03	3.053779e+00	2.939129e+00
2.088301362065499e-03	3.003163e+00	2.645826e+00
2.091231049565499e-03	2.887832e+00	2.024008e+00
2.093257250877003e-03	2.789795e+00	1.580357e+00
2.094020501716131e-03	2.733245e+00	1.411309e+00
